,src,tgt,tag,loss
0,fpvure,fpvured,V;PST,0.9929912
2230,baoyaom,baoyaomed,V;PST,1.256432
2231,mvecm,mvecmd,V;PST,2.8657625
2232,obcamvnt,obcamvnted,V;PST,2.2487137
2233,joan,joaned,V;PST,0.72925335
2234,srenten,srentened,V;PST,0.7194256
2235,sfqwch,sfqwched,V;PST,1.5419643
2236,neqtle,neqtled,V;PST,1.6087142
2237,vmunb,vmunbed,V;PST,1.8299631
2238,breatue,breatued,V;PST,0.733023
2239,disgujb,disgujbed,V;PST,1.0989592
2240,gigsl,gigsled,V;PST,1.2561975
2241,ovuhwbelm,ovuhwbelmed,V;PST,1.8420253
2242,sil,sild,V;PST,1.5396622
2243,panjc,panjcked,V;PST,1.0904069
2244,sqtask,sqtasked,V;PST,1.8796686
2245,wpvlp,wpvlped,V;PST,2.1066685
2246,evaluyte,evaluyted,V;PST,0.9092232
2247,aip,aipned,V;PST,1.5387672
2248,hibernate,hibernated,V;PST,0.78396124
2249,czmw,czmwed,V;PST,1.3962536
2250,litze,litzed,V;PST,1.0124791
2251,vomk,vomked,V;PST,0.8521252
2252,zeat,zeated,V;PST,0.7435239
2253,muobze,muobzed,V;PST,0.9361575
2254,hmenb,hmenbed,V;PST,1.8941199
2255,ktl,ktled,V;PST,1.5844594
2256,fkwfod,fkwfoded,V;PST,1.5394758
2257,hnkdpe,hnkdped,V;PST,1.3968213
2258,sktp,sktpped,V;PST,1.4581118
2259,relxeve,relxeved,V;PST,0.9924983
2260,pagcy,pagcied,V;PST,0.7163946
2261,frzjn,frzjned,V;PST,1.453482
2262,cxyfp,cxyfped,V;PST,1.8515427
2263,feact,feacted,V;PST,0.7055563
2264,xhnid,xhnided,V;PST,1.2614799
2265,pream,preamed,V;PST,0.71285343
2266,oone,ooneed,V;PST,1.379112
2267,googpfy,googpfied,V;PST,1.410236
2268,kedu,kedud,V;PST,1.5850917
2269,stqr,stqrred,V;PST,1.1289644
2270,awwbje,awwbjed,V;PST,1.7205111
2271,iaase,iaased,V;PST,0.7433563
2272,consylwr,consylwred,V;PST,1.6146563
2273,clrxfrt,clrxfrted,V;PST,2.1864593
2274,nlse,nlsed,V;PST,2.2381246
2275,stkz,stkzed,V;PST,1.4545947
2276,pllxt,pllxtted,V;PST,1.3828475
2277,dmfeud,dmfeuded,V;PST,1.6390483
2278,elvlode,elvloded,V;PST,1.4690274
2279,qeino,qeinoed,V;PST,1.0783329
2280,tsgesen,tsgesened,V;PST,1.3181126
2281,bqazo,bqazoed,V;PST,1.6689649
2282,pejfzrm,pejfzrmed,V;PST,1.3328876
2283,somzhsbukt,somzhsbukted,V;PST,2.054702
2284,armor,armored,V;PST,0.8641749
2285,rlcpnnd,rlcpnnded,V;PST,2.689459
2286,discuss,discussed,V;PST,0.9168898
2287,uary,uaried,V;PST,0.938906
2288,ooe,ooed,V;PST,0.70229703
2289,sluvxy,sluvxyed,V;PST,1.9377613
2290,cikmbze,cikmbzed,V;PST,1.6310408
2291,jevvykon,jevvykoned,V;PST,2.2080195
2292,servzje,servzjed,V;PST,1.3325202
2293,qope,qoped,V;PST,0.9297281
2294,cofmness,cofmnessed,V;PST,1.6484169
2295,flag,flagged,V;PST,0.695264
2296,squcce,squcced,V;PST,0.7189539
2297,relmk,relmked,V;PST,1.5032221
2298,fka,fkaped,V;PST,1.5593021
2299,omelaae,omelaaed,V;PST,1.0192113
2300,pahzdge,pahzdged,V;PST,1.4645658
2301,squoosh,squooshed,V;PST,0.7441695
2302,dnad,dnaded,V;PST,1.5328615
2303,bttc,bttced,V;PST,1.4553753
2304,strrdk,strrdked,V;PST,1.598835
2305,wuln,wulnd,V;PST,1.5549145
2306,tbemzhe,tbemzhed,V;PST,1.5121942
2307,cunih,cunihed,V;PST,0.7460605
2308,pmepufe,pmepufed,V;PST,1.2955964
2309,teweqhoqe,teweqhoqed,V;PST,2.1068172
2310,chetnel,chetneled,V;PST,0.98883927
2311,wrenyh,wrenyhed,V;PST,1.0389212
2312,trbmtie,trbmtied,V;PST,2.7493742
2313,retrieve,retrieved,V;PST,0.9776139
2314,bleaxh,bleaxhed,V;PST,0.8183898
2315,swram,swrammed,V;PST,0.8630571
2316,ruilr,ruilrd,V;PST,1.6344291
2317,pictwre,pictwred,V;PST,1.2544575
2318,dkvert,dkverted,V;PST,1.4324011
2319,coyqtae,coyqtaed,V;PST,1.6911217
2320,lqhppn,lqhppned,V;PST,1.6164972
2321,skow,skowed,V;PST,0.71468985
2322,aeld,aelded,V;PST,1.3013936
2323,hmost,hmosted,V;PST,1.9020941
2324,guzjle,guzjled,V;PST,1.6649921
2325,deueun,deueuned,V;PST,1.2537743
2326,guarfnbee,guarfnbeed,V;PST,1.7610844
2327,plovv,plovvd,V;PST,1.7624463
2328,walajw,walajwed,V;PST,1.7225211
2329,mdomet,mdometted,V;PST,1.5014684
2330,dascixiage,dascixiaged,V;PST,1.9234624
2331,sejpep,sejpepped,V;PST,1.5325592
2332,ohpjess,ohpjessed,V;PST,1.5977479
2333,map,mapped,V;PST,1.2063293
2334,pihal,pihaled,V;PST,0.8340153
2335,dstdle,dstdled,V;PST,1.0965289
2336,cyshkon,cyshkoned,V;PST,1.6714408
2337,bjcp,bjcped,V;PST,2.1693325
2338,rvcg,rvcged,V;PST,2.1200874
2339,hufvje,hufvjed,V;PST,1.1622944
2340,nosemlve,nosemlved,V;PST,1.2208694
2341,dmswl,dmswled,V;PST,1.965706
2342,absent,absented,V;PST,0.7139658
2343,vpdgr,vpdgrd,V;PST,1.840094
2344,uiesk,uieskd,V;PST,2.2192729
2345,altp,altped,V;PST,0.83140975
2346,snnae,snnaed,V;PST,1.4597577
2347,waog,waoged,V;PST,0.7435674
2348,cop,coped,V;PST,1.5256737
2349,ceem,ceemed,V;PST,0.7876094
2350,ntksate,ntksated,V;PST,1.1505406
2351,gjng,gjngd,V;PST,2.2929804
2352,lvmq,lvmqed,V;PST,2.292166
2353,gird,girded,V;PST,0.87368935
2354,clerter,clertered,V;PST,0.747889
2355,intqmudawe,intqmudawed,V;PST,2.0226111
2356,vwpstipn,vwpstipned,V;PST,1.4699544
2357,rambqe,rambqed,V;PST,1.3409364
2358,rmsust,rmsusted,V;PST,1.0105517
2359,eyed,eyed,V;PST,1.8132122
2360,shnuedmr,shnuedmred,V;PST,2.3102367
2361,sparch,sparched,V;PST,0.7042028
2362,iysrxvize,iysrxvized,V;PST,1.635759
2363,fhlm,fhlmed,V;PST,0.90179044
2364,wklclme,wklclmed,V;PST,1.427927
2365,perqpfdre,perqpfdred,V;PST,2.090992
2366,siczle,siczled,V;PST,0.91950166
2367,rdnwer,rdnwered,V;PST,1.9229044
2368,rotate,rotated,V;PST,0.6970872
2369,rgient,rgiented,V;PST,0.8274687
2370,cxot,cxotted,V;PST,1.0441155
2371,snreaelqme,snreaelqmed,V;PST,1.5372419
2372,coazw,coazwed,V;PST,1.1601229
2373,peger,pegered,V;PST,0.77303445
2374,snyp,snypped,V;PST,0.9455687
2375,mvrket,mvrketed,V;PST,1.4434863
2376,lcia,lciaped,V;PST,1.2698157
2377,zmwl,zmwled,V;PST,1.3293352
2378,exvrihse,exvrihsed,V;PST,1.9165154
2379,uave,uaved,V;PST,0.74466014
2380,csrfest,csrfested,V;PST,1.4004923
2381,amocvt,amocvted,V;PST,2.256528
2382,jeck,jecked,V;PST,0.7202545
2383,eap,eapped,V;PST,1.1946518
2384,asuah,asuahed,V;PST,0.74039644
2385,ntqjp,ntqjpped,V;PST,2.4375625
2386,imdltpe,imdltped,V;PST,1.4385159
2387,deqett,deqetted,V;PST,1.0587583
2388,cnff,cnffed,V;PST,1.0453731
2389,rrcalaie,rrcalaied,V;PST,1.773174
2390,contint,continted,V;PST,0.87147635
2391,featojr,featojred,V;PST,1.6980438
2392,smlj,smljed,V;PST,1.4021806
2393,sutsrmss,sutsrmssed,V;PST,1.6818509
2394,pwzvize,pwzvized,V;PST,1.3182755
2395,flyp,flypped,V;PST,0.8747984
2396,pbocoue,pbocoued,V;PST,1.3184255
2397,jiiij,jiiijked,V;PST,1.2393945
2398,cmst,cmst,V;PST,2.1266859
2399,prw,prwned,V;PST,1.781588
2400,rafume,rafumed,V;PST,0.7552296
2401,concentrjle,concentrjled,V;PST,1.8528733
2402,yhyrow,yhyrowed,V;PST,1.2338722
2403,retard,retarded,V;PST,0.71380156
2404,wtoop,wtooped,V;PST,0.78072214
2405,vuiur,vuiurd,V;PST,1.360225
2406,kawe,kawed,V;PST,0.7333536
2407,fzco,fzcoed,V;PST,1.6219238
2408,acsbikote,acsbikoted,V;PST,1.3550853
2409,sauve,sauved,V;PST,0.71121264
2410,itdzkeie,itdzkeied,V;PST,2.0958483
2411,jtk,jtkped,V;PST,2.5975134
2412,fnrve,fnrveed,V;PST,2.1247725
2413,giqp,giqped,V;PST,1.9099188
2414,epecrlocute,epecrlocuted,V;PST,1.2109706
2415,floqt,floqted,V;PST,1.0059158
2416,desfrre,desfrred,V;PST,1.0292672
2417,scxk,scxked,V;PST,1.0482352
2418,tbeasfre,tbeasfred,V;PST,1.7249733
2419,bnort,bnorted,V;PST,0.7276027
2420,lfw,lfwed,V;PST,1.4536763
2421,aopdokch,aopdokched,V;PST,2.3156788
2422,sirkgtle,sirkgtled,V;PST,1.0932847
2423,aicimpyish,aicimpyished,V;PST,2.0794775
2424,eedct,eedcted,V;PST,1.3686466
2425,excln,exclned,V;PST,0.90415215
2426,ezsg,ezsgd,V;PST,2.297676
2427,slag,slagged,V;PST,0.6966862
2428,sahiiime,sahiiimed,V;PST,1.3708047
2429,cycmgnd,cycmgnded,V;PST,1.3046739
2430,sack,sacked,V;PST,0.701589
2431,mnurh,mnurhed,V;PST,1.1169773
2432,time,timed,V;PST,0.7195212
2433,feulm,feulmed,V;PST,0.95124936
2434,raod,raoded,V;PST,0.75870925
2435,nalj,naljed,V;PST,1.1529849
2436,cedebdwve,cedebdwved,V;PST,2.077098
2437,hpoauk,hpoauked,V;PST,1.5083586
2438,mjck,mjcked,V;PST,1.9484583
2439,mhbind,mhbinded,V;PST,2.084299
2440,sgded,sgdd,V;PST,1.8012123
2441,mhtlm,mhtlmed,V;PST,2.0366352
2442,jaak,jaaked,V;PST,0.79760617
2443,vex,vexed,V;PST,0.9440086
2444,hrlse,hrlsed,V;PST,1.4095608
2445,repein,repeined,V;PST,1.310542
2446,trcduee,trcdueed,V;PST,1.5692973
2447,gillop,gilloped,V;PST,0.8399088
2448,chhg,chhgged,V;PST,1.3907795
2449,ctgtrake,ctgtraked,V;PST,0.78390044
2450,epuygke,epuygked,V;PST,1.692316
2451,elgva,elgvad,V;PST,1.8020487
2452,avcord,avcorded,V;PST,0.73381144
2453,pjila,pjilaed,V;PST,1.8337252
2454,hoxcd,hoxcded,V;PST,1.2100296
2455,nfctfn,nfctfned,V;PST,1.2434611
2456,hepothjspze,hepothjspzed,V;PST,2.2374594
2457,serunch,serunched,V;PST,0.803195
2458,dcbyte,dcbyted,V;PST,2.4552855
2459,empjpy,empjpyed,V;PST,1.6614356
2460,bulq,bulqed,V;PST,1.5633873
2461,kskd,kskded,V;PST,0.76737016
2462,cfnjrol,cfnjrolled,V;PST,1.3055295
2463,crey,creyed,V;PST,0.77601475
2464,peus,peused,V;PST,1.2048608
2465,analyze,analyzed,V;PST,1.1231673
2466,szsn,szsnned,V;PST,1.1694317
2467,fprwv,fprwved,V;PST,1.2458799
2468,rrrivve,rrrivved,V;PST,1.5597243
2469,zombify,zombified,V;PST,1.0548621
2470,satnsfy,satnsfied,V;PST,1.0805435
2471,mukcn,mukcned,V;PST,0.8755346
2472,szlcct,szlccted,V;PST,1.1914169
2473,cturte,cturted,V;PST,0.9158887
2474,ssrap,ssrapped,V;PST,0.9634711
2475,ngadle,ngadled,V;PST,0.91569227
2476,thricl,thricled,V;PST,0.7185613
2477,wxddnd,wxddnded,V;PST,1.8900967
2478,pcxt,pcxt,V;PST,2.725984
2479,reqidter,reqidtered,V;PST,1.1881441
2480,rdhm,rdhmed,V;PST,1.7299372
2481,gpoivl,gpoivled,V;PST,1.1134076
2482,qnioi,qnioied,V;PST,2.0282412
2483,dpnh,dpnhed,V;PST,2.1358826
2484,wucw,wucwed,V;PST,0.89386904
2485,cozfv,cozfved,V;PST,1.3823445
2486,vluge,vluged,V;PST,1.3149602
2487,cude,cuded,V;PST,1.0094336
2488,group,grouped,V;PST,0.9052648
2489,bvekt,bvekted,V;PST,0.85231245
2490,xmxe,xmxed,V;PST,1.9268929
2491,jaby,jabied,V;PST,1.59924
2492,augomabe,augomabed,V;PST,1.7542368
2493,phred,phredded,V;PST,0.70795923
2494,vofg,vofged,V;PST,0.81699
2495,cfrvw,cfrvwd,V;PST,2.6757722
2496,rsweqt,rsweqted,V;PST,1.6112809
2497,psthj,psthjd,V;PST,2.201742
2498,sfpxvhe,sfpxvhed,V;PST,1.7091814
2499,bbtoher,bbtohered,V;PST,1.196197
2500,sinhwpch,sinhwpched,V;PST,1.7148296
2501,extpect,extpected,V;PST,0.9185623
2502,zvge,zvged,V;PST,1.6974977
2503,imprund,imprunded,V;PST,0.7317938
2504,stuhk,stuhked,V;PST,1.0020266
2505,bandce,bandced,V;PST,1.0278871
2506,rgez,rgezed,V;PST,0.9995713
2507,cpbrj,cpbrjed,V;PST,1.2972418
2508,twizzle,twizzled,V;PST,0.8039159
2509,lausyh,lausyhed,V;PST,1.4559249
2510,declare,declared,V;PST,0.70390093
2511,sdmbk,sdmbked,V;PST,2.3046653
2512,itcoude,itcouded,V;PST,1.2263131
2513,foaf,foafed,V;PST,0.7412604
2514,fume,fumed,V;PST,0.71877027
2515,zweax,zweaxed,V;PST,0.9293418
2516,reluafe,reluafed,V;PST,0.8308194
2517,ruics,ruicsed,V;PST,0.7464004
2518,adologife,adologifed,V;PST,1.6797
2519,rzacc,rzaccd,V;PST,1.9958414
2520,mlintwin,mlintwined,V;PST,2.368892
2521,survije,survijed,V;PST,0.9248209
2522,rcprprjkate,rcprprjkated,V;PST,1.5448722
2523,zgrcx,zgrcxed,V;PST,1.2249221
2524,fip,fiped,V;PST,1.4368471
2525,wolm,wolmd,V;PST,1.6781683
2526,neot,neotted,V;PST,1.1620523
2527,sudceed,sudceeded,V;PST,1.1818969
2528,wachnip,wachniped,V;PST,1.2364523
2529,mmgng,mmgnged,V;PST,2.0595984
2530,braqd,braqded,V;PST,1.0002087
2531,dove,doved,V;PST,0.6987218
2532,rksbl,rksblled,V;PST,1.8434309
2533,greose,greosed,V;PST,0.7990743
2534,ajzz,ajzzzed,V;PST,1.5263402
2535,sfrmouaxe,sfrmouaxed,V;PST,1.4768203
2536,mkaeuver,mkaeuvered,V;PST,1.8917238
2537,uwiwe,uwiwed,V;PST,0.89764893
2538,rrhort,rrhorted,V;PST,1.9694476
2539,lenm,lenmed,V;PST,0.7458138
2540,rnw,rnwed,V;PST,0.8709467
2541,anpncippte,anpncippted,V;PST,1.3508768
2542,plgx,plgxed,V;PST,1.9688404
2543,sjbyf,sjbyfed,V;PST,1.5442053
2544,invale,invaled,V;PST,1.1024842
2545,gsag,gsagged,V;PST,0.72847766
2546,rmmfde,rmmfded,V;PST,1.5200403
2547,dazo,dazod,V;PST,1.2900229
2548,qaipn,qaipnd,V;PST,2.099566
2549,docubr,docubred,V;PST,1.0476902
2550,sxlxych,sxlxyched,V;PST,1.3549454
2551,ypsrry,ypsrried,V;PST,1.3900266
2552,gwurj,gwurjed,V;PST,1.4938936
2553,menace,menaced,V;PST,1.012563
2554,botkle,botkled,V;PST,0.801915
2555,bdsgain,bdsgained,V;PST,1.4848803
2556,egy,egyed,V;PST,1.0713731
2557,lypu,lypud,V;PST,1.6722063
2558,cgimiidn,cgimiidned,V;PST,1.4708635
2559,dfad,dfadt,V;PST,2.3607922
2560,zwg,zwgd,V;PST,2.1003642
2561,swreqh,swreqhed,V;PST,0.93910027
2562,lopch,lopched,V;PST,0.7395317
2563,dlpt,dlpted,V;PST,1.3042067
2564,defsute,defsuted,V;PST,0.93969154
2565,evdw,evdwed,V;PST,1.2640733
2566,nodb,nodbd,V;PST,2.2552674
2567,pwane,pwaned,V;PST,0.82904094
2568,pobjpt,pobjpted,V;PST,1.7588482
2569,aksbmbve,aksbmbved,V;PST,2.0005527
2570,cmunmifcect,cmunmifcected,V;PST,1.8699735
2571,ozon,ozoned,V;PST,0.83381957
2572,ibvest,ibvested,V;PST,1.6636081
2573,cable,cabled,V;PST,0.77275574
2574,prvpume,prvpumed,V;PST,1.3493568
2575,baayyh,baayyhed,V;PST,1.3865705
2576,abrum,abrummed,V;PST,0.83240646
2577,prererve,prererved,V;PST,1.0370289
2578,jng,jnged,V;PST,1.3281902
2579,mpkd,mpkded,V;PST,2.1697445
2580,bvhold,bvheld,V;PST,2.3863966
2581,merpd,merpded,V;PST,0.9604235
2582,djfeat,djfeated,V;PST,1.1910203
2583,auoe,auoed,V;PST,0.82830477
2584,ercoutter,ercouttered,V;PST,1.1996473
2585,sqwwer,sqwwered,V;PST,1.463398
2586,toik,toiked,V;PST,0.7264601
2587,xzle,xzled,V;PST,1.1090176
2588,ueen,ueened,V;PST,1.1448648
2589,admjre,admjred,V;PST,1.7347546
2590,dywi,dywied,V;PST,0.7992569
2591,swlgcudle,swlgcudled,V;PST,1.3145175
2592,coxvar,coxvared,V;PST,1.0394349
2593,werrd,werrded,V;PST,0.90692484
2594,partqnr,partqnred,V;PST,1.784317
2595,zpxat,zpxat,V;PST,2.1239054
2596,junk,junked,V;PST,0.76361
2597,qas,qased,V;PST,1.7378159
2598,vduqe,vduqed,V;PST,1.181093
2599,elbow,elbowed,V;PST,0.73481345
2600,djstfess,djstfessed,V;PST,1.5436724
2601,taqkle,taqkled,V;PST,1.0903945
2602,cuzqn,cuzqnd,V;PST,1.904828
2603,ioiqhal,ioiqhaled,V;PST,1.853355
2604,wox,woxed,V;PST,0.972662
2605,whhuper,whhupered,V;PST,2.1767142
2606,xhgmt,xhgmtd,V;PST,2.6875155
2607,ascrpoixhe,ascrpoixhed,V;PST,1.6981095
2608,dblliie,dblliied,V;PST,1.1879331
2609,fhow,fhowed,V;PST,0.69831645
2610,wxblb,wxblbed,V;PST,1.9181527
2611,conteibuge,conteibuged,V;PST,1.3750614
2612,pannic,pannicked,V;PST,0.7526652
2613,svotde,svotded,V;PST,0.9019516
2614,sckjlop,sckjloped,V;PST,1.4799736
2615,dffnad,dffnaded,V;PST,2.1980274
2616,wilt,wilted,V;PST,0.747709
2617,vipp,vippd,V;PST,1.6816751
2618,bamt,bamted,V;PST,0.9679066
2619,evmhpme,evmhpmed,V;PST,2.0710478
2620,tkanfdend,tkanfdended,V;PST,1.1851178
2621,teetze,teetzed,V;PST,0.8321276
2622,hzay,hzayed,V;PST,1.6010522
2623,qaltx,qaltxed,V;PST,1.8530704
2624,phraqe,phraqed,V;PST,1.3830055
2625,moog,mooged,V;PST,1.0136673
2626,dzrmen,dzrmened,V;PST,1.3972323
2627,plyzq,plyzqd,V;PST,1.8281759
2628,tmnkie,tmnkied,V;PST,3.1385207
2629,altyr,altyred,V;PST,1.1463705
2630,ciswc,ciswced,V;PST,1.4774598
2631,amckpt,amckpted,V;PST,1.3533349
2632,jingle,jingled,V;PST,1.5022117
2633,gaop,gaoped,V;PST,0.73183197
2634,cvgqiee,cvgqieed,V;PST,2.4204936
2635,rely,relied,V;PST,0.9958177
2636,repn,repned,V;PST,1.1154705
2637,cube,cubed,V;PST,0.7119449
2638,hqucp,hqucpd,V;PST,2.1450553
2639,uelew,uelewed,V;PST,0.90097874
2640,aoorxpuze,aoorxpuzed,V;PST,1.8102951
2641,ohaxo,ohaxod,V;PST,2.1990402
2642,gbowvd,gbowvded,V;PST,1.7156777
2643,fizqde,fizqded,V;PST,1.104309
2644,thnp,thnped,V;PST,1.1312606
2645,wrjoth,wrjothed,V;PST,1.2739387
2646,hbums,hbumsed,V;PST,1.265786
2647,wlant,wlanted,V;PST,0.7186268
2648,slave,slaved,V;PST,0.7048987
2649,stjop,stjoped,V;PST,1.7240945
2650,traljcaqse,traljcaqsed,V;PST,1.8956274
2651,epcv,epcved,V;PST,0.83077735
2652,bow,bowed,V;PST,0.70177245
2653,announre,announred,V;PST,0.87716687
2654,ckamp,ckamped,V;PST,0.81248534
2655,lad,ladped,V;PST,1.5470715
2656,dare,dared,V;PST,0.769605
2657,deby,debied,V;PST,1.4255596
2658,bqug,bquged,V;PST,1.8555849
2659,sutxate,sutxated,V;PST,1.050739
2660,nmak,nmaked,V;PST,1.8532856
2661,tcle,tcled,V;PST,0.81280464
2662,nippmnepe,nippmneped,V;PST,1.9463134
2663,iwowease,iwoweased,V;PST,1.6882118
2664,pafrist,pafristed,V;PST,0.72288287
2665,dlab,dlabbed,V;PST,0.6893757
2666,seam,seamed,V;PST,0.6962179
2667,flgod,flgoded,V;PST,1.0931342
2668,sydtmjsate,sydtmjsated,V;PST,1.4686319
2669,dye,dyed,V;PST,0.76739043
2670,vazqusvh,vazqusvhed,V;PST,1.5611736
2671,diayor,diayored,V;PST,0.83827335
2672,cohn,cohnned,V;PST,1.4605844
2673,obtect,obtected,V;PST,1.3203007
2674,ehoxfceqe,ehoxfceqed,V;PST,2.76387
2675,cmarbh,cmarbhed,V;PST,1.0158002
2676,pfrgufde,pfrgufded,V;PST,1.0791242
2677,equch,equched,V;PST,0.8139421
2678,qmcvy,qmcvyd,V;PST,4.2799296
2679,prevrht,prevrhted,V;PST,1.1637446
2680,gactxnle,gactxnled,V;PST,1.5338937
2681,taotle,taotled,V;PST,0.81554544
2682,ogtdox,ogtdoxed,V;PST,1.6501467
2683,eitsmate,eitsmated,V;PST,1.5291569
2684,proptse,proptsed,V;PST,0.9685632
2685,rettde,rettded,V;PST,0.855609
2686,brigdtyn,brigdtyned,V;PST,1.8362567
2687,shyck,shycked,V;PST,0.7441025
2688,padrle,padrled,V;PST,1.4974614
2689,implemunt,implemunted,V;PST,1.5182067
2690,hlmcjw,hlmcjwed,V;PST,1.52229
2691,sbrp,sbrped,V;PST,1.5096081
2692,parnh,parnhed,V;PST,0.7567577
2693,choisumn,choisumned,V;PST,1.3032781
2694,baie,baieed,V;PST,1.3904808
2695,fvyt,fvytted,V;PST,1.4804341
2696,uqoend,uqoended,V;PST,1.4549232
2697,zfok,zfoked,V;PST,1.1044203
2698,huej,huejed,V;PST,0.9979982
2699,twinkee,twinkeed,V;PST,1.2302108
2700,rieh,riehed,V;PST,0.8172218
2701,bwcl,bwcled,V;PST,1.1083575
2702,mpkot,mpkoted,V;PST,1.4555877
2703,persotzfy,persotzfied,V;PST,1.550034
2704,psyche,psyched,V;PST,1.1582766
2705,sbun,sbunned,V;PST,0.7360313
2706,zaba,zabaed,V;PST,0.8696633
2707,diitnibqte,diitnibqted,V;PST,1.943995
2708,sfrk,sfrked,V;PST,1.0132543
2709,cdaf,cdafed,V;PST,1.7037992
2710,holi,holid,V;PST,1.2665843
2711,qocly,qoclyd,V;PST,2.1765046
2712,fhqtcje,fhqtcjed,V;PST,1.8577518
2713,myace,myaced,V;PST,1.1504709
2714,ihssrhct,ihssrhcted,V;PST,1.4794639
2715,naid,naided,V;PST,0.6894159
2716,didf,didfd,V;PST,1.3754367
2717,trib,tribmed,V;PST,1.5477334
2718,thmubt,thmubted,V;PST,1.3329232
2719,unmm,unmmd,V;PST,1.6723644
2720,vauuf,vauufd,V;PST,1.681441
2721,zhrn,zhrned,V;PST,1.1606433
2722,enlcage,enlcaged,V;PST,1.2092441
2723,rolrdr,rolrdred,V;PST,1.1540766
2724,ffee,ffeed,V;PST,1.0799419
2725,jcymr,jcymred,V;PST,1.3536553
2726,prni,prnied,V;PST,0.98868763
2727,herben,herbened,V;PST,0.78159875
2728,enbhuge,enbhuged,V;PST,1.6537287
2729,mbuxbr,mbuxbred,V;PST,2.1737845
2730,honk,honked,V;PST,0.70778805
2731,kdzel,kdzeled,V;PST,1.442935
2732,nrptg,nrptgd,V;PST,3.4248607
2733,noniqe,noniqed,V;PST,1.2013727
2734,figuce,figuced,V;PST,0.79116476
2735,ichpfrst,ichpfrsted,V;PST,2.1544046
2736,ppo,ppoed,V;PST,1.2339456
2737,logt,logted,V;PST,0.71988535
2738,qicf,qicf,V;PST,2.0694394
2739,libe,libed,V;PST,0.9772994
2740,skjrt,skjrted,V;PST,1.8014879
2741,tdqdh,tdqdhed,V;PST,1.7904149
2742,vok,voked,V;PST,0.7710767
2743,muqt,muqt,V;PST,2.4772277
2744,scaeh,scaehd,V;PST,1.6741251
2745,sjd,sjd,V;PST,1.4428364
2746,stfjf,stfjfed,V;PST,1.9180661
2747,dfop,dfopped,V;PST,0.7922297
2748,wooe,woot,V;PST,2.3352418
2749,qttp,qttpped,V;PST,1.5864996
2750,opnn,opnned,V;PST,1.0435646
2751,ruqsol,ruqsoled,V;PST,1.4615986
2752,ljojf,ljojfd,V;PST,1.9949529
2753,undirqtand,undirqtood,V;PST,2.2785945
2754,sljp,sljpped,V;PST,1.5434401
2755,gkeep,gkeeped,V;PST,1.5808661
2756,fmighten,fmightened,V;PST,1.685609
2757,pgvk,pgvked,V;PST,2.3035815
2758,hezkt,hezktd,V;PST,2.1559365
2759,seey,seeyed,V;PST,1.0319054
2760,ybp,ybpped,V;PST,1.1110878
2761,ihkr,ihkred,V;PST,1.1625912
2762,gsoose,gsose,V;PST,2.2177055
2763,blap,blapped,V;PST,0.6975121
2764,rlzfyarhe,rlzfyarhed,V;PST,2.6225379
2765,masg,masged,V;PST,1.4966094
2766,vaknt,vaknted,V;PST,0.7576648
2767,nqyy,nqyyed,V;PST,1.9543426
2768,suttound,suttounded,V;PST,1.0517763
2769,prop,propped,V;PST,0.69683474
2770,aauy,aauyed,V;PST,1.2015425
2771,shut,shut,V;PST,1.3018223
2772,show,showed,V;PST,0.6964611
2773,laugh,laughed,V;PST,0.6913911
2774,bhrn,bhrned,V;PST,1.1205305
2775,suririse,surirised,V;PST,0.9503341
2776,knjhg,knjhged,V;PST,2.6204674
2777,slfp,slfpped,V;PST,1.4594942
2778,ieyxq,ieyxqed,V;PST,1.969389
2779,mahtx,mahtxed,V;PST,2.3027546
2780,trzab,trzabed,V;PST,2.3382382
2781,gean,geant,V;PST,1.2371025
2782,sobwwghsen,sobwwghsened,V;PST,2.1507852
2783,hscn,hscned,V;PST,1.2945135
2784,hoozpe,hoozped,V;PST,1.5181143
2785,ffc,ffc,V;PST,2.5557842
2786,pfat,pfated,V;PST,1.1689824
2787,awdceys,awdceysed,V;PST,2.0910993
2788,efcade,efcaded,V;PST,0.69767106
2789,rgav,rgaved,V;PST,1.040342
2790,dvclm,dvclmed,V;PST,2.457914
2791,inbp,inbpped,V;PST,2.578443
2792,alyss,alyssed,V;PST,1.3342881
2793,kpbin,kpban,V;PST,1.9314982
2794,idooq,idooqed,V;PST,1.7114391
2795,learl,learled,V;PST,0.79998803
2796,banj,banjed,V;PST,1.0917704
2797,xokl,xokled,V;PST,1.1461523
2798,cydzhdte,cydzhdted,V;PST,1.704257
2799,blasr,blasred,V;PST,0.84139156
2800,ziqwd,ziqwded,V;PST,2.0335763
2801,ckne,ckned,V;PST,1.1650687
2802,counk,counked,V;PST,0.8969135
2803,sgrbuh,sgrbuhed,V;PST,1.0207304
2804,juice,juiced,V;PST,0.74121225
2805,jrush,jrushed,V;PST,1.3143437
2806,ywua,ywuad,V;PST,1.1554563
2807,daside,dasided,V;PST,0.6936655
2808,rabue,rabued,V;PST,0.97740924
2809,serdz,serdzd,V;PST,2.1089044
2810,sfppre,sfppred,V;PST,1.2387776
2811,iwrure,iwrured,V;PST,1.1093324
2812,skxakh,skxakhed,V;PST,1.1567587
2813,fmrt,fmrted,V;PST,1.8138931
2814,iwrprpengne,iwrprpengned,V;PST,1.7698694
