,src,tgt,tag,length,loss
0,fpvure,fpvured,V;PST,8,7.9439297
2549,docubr,docubred,V;PST,9,9.429212
2550,sxlxych,sxlxyched,V;PST,10,13.549455
2551,ypsrry,ypsrried,V;PST,9,12.510239
2552,gwurj,gwurjed,V;PST,8,11.951149
2553,menace,menaced,V;PST,8,8.100504
2554,botkle,botkled,V;PST,8,6.41532
2555,bdsgain,bdsgained,V;PST,10,14.8488035
2556,egy,egyed,V;PST,6,6.4282384
2557,lypu,lypud,V;PST,6,10.033237
2558,cgimiidn,cgimiidned,V;PST,11,16.179499
2559,dfad,dfadt,V;PST,6,14.164753
2560,zwg,zwgd,V;PST,5,10.501821
2561,swreqh,swreqhed,V;PST,9,8.451902
2562,lopch,lopched,V;PST,8,5.9162536
2563,dlpt,dlpted,V;PST,7,9.129447
2564,defsute,defsuted,V;PST,9,8.457224
2565,evdw,evdwed,V;PST,7,8.848513
2566,nodb,nodbd,V;PST,6,13.531604
2567,pwane,pwaned,V;PST,7,5.8032866
2568,pobjpt,pobjpted,V;PST,9,15.829634
2569,aksbmbve,aksbmbved,V;PST,10,20.005526
2570,cmunmifcect,cmunmifcected,V;PST,14,26.17963
2571,ozon,ozoned,V;PST,7,5.836737
2572,ibvest,ibvested,V;PST,9,14.972472
2573,cable,cabled,V;PST,7,5.4092903
2574,prvpume,prvpumed,V;PST,9,12.144211
2575,baayyh,baayyhed,V;PST,9,12.479134
2576,abrum,abrummed,V;PST,9,7.491658
2577,prererve,prererved,V;PST,10,10.370289
2578,jng,jnged,V;PST,6,7.9691415
2579,mpkd,mpkded,V;PST,7,15.188211
2580,bvhold,bvheld,V;PST,7,16.704777
2581,merpd,merpded,V;PST,8,7.683388
2582,djfeat,djfeated,V;PST,9,10.719182
2583,auoe,auoed,V;PST,6,4.9698286
2584,ercoutter,ercouttered,V;PST,12,14.395768
2585,sqwwer,sqwwered,V;PST,9,13.170582
2586,toik,toiked,V;PST,7,5.085221
2587,xzle,xzled,V;PST,6,6.6541057
2588,ueen,ueened,V;PST,7,8.014053
2589,admjre,admjred,V;PST,8,13.8780365
2590,dywi,dywied,V;PST,7,5.5947986
2591,swlgcudle,swlgcudled,V;PST,11,14.459692
2592,coxvar,coxvared,V;PST,9,9.354915
2593,werrd,werrded,V;PST,8,7.2553988
2594,partqnr,partqnred,V;PST,10,17.84317
2595,zpxat,zpxat,V;PST,6,12.743433
2596,junk,junked,V;PST,7,5.34527
2597,qas,qased,V;PST,6,10.426895
2598,vduqe,vduqed,V;PST,7,8.267651
2599,elbow,elbowed,V;PST,8,5.8785076
2600,djstfess,djstfessed,V;PST,11,16.980396
2601,taqkle,taqkled,V;PST,8,8.723156
2602,cuzqn,cuzqnd,V;PST,7,13.333796
2603,ioiqhal,ioiqhaled,V;PST,10,18.53355
2604,wox,woxed,V;PST,6,5.835972
2605,whhuper,whhupered,V;PST,10,21.767141
2606,xhgmt,xhgmtd,V;PST,7,18.812609
2607,ascrpoixhe,ascrpoixhed,V;PST,12,20.377314
2608,dblliie,dblliied,V;PST,9,10.691398
2609,fhow,fhowed,V;PST,7,4.888215
2610,wxblb,wxblbed,V;PST,8,15.3452215
2611,conteibuge,conteibuged,V;PST,12,16.500736
2612,pannic,pannicked,V;PST,10,7.5266523
2613,svotde,svotded,V;PST,8,7.215613
2614,sckjlop,sckjloped,V;PST,10,14.799736
2615,dffnad,dffnaded,V;PST,9,19.782246
2616,wilt,wilted,V;PST,7,5.233963
2617,vipp,vippd,V;PST,6,10.090051
2618,bamt,bamted,V;PST,7,6.7753463
2619,evmhpme,evmhpmed,V;PST,9,18.63943
2620,tkanfdend,tkanfdended,V;PST,12,14.221414
2621,teetze,teetzed,V;PST,8,6.6570206
2622,hzay,hzayed,V;PST,7,11.207365
2623,qaltx,qaltxed,V;PST,8,14.824563
2624,phraqe,phraqed,V;PST,8,11.064044
2625,moog,mooged,V;PST,7,7.0956717
2626,dzrmen,dzrmened,V;PST,9,12.57509
2627,plyzq,plyzqd,V;PST,7,12.797232
2628,tmnkie,tmnkied,V;PST,8,25.108166
2629,altyr,altyred,V;PST,8,9.170964
2630,ciswc,ciswced,V;PST,8,11.819678
2631,amckpt,amckpted,V;PST,9,12.180015
2632,jingle,jingled,V;PST,8,12.0176935
2633,gaop,gaoped,V;PST,7,5.1228237
2634,cvgqiee,cvgqieed,V;PST,9,21.784443
2635,rely,relied,V;PST,7,6.970724
2636,repn,repned,V;PST,7,7.8082933
2637,cube,cubed,V;PST,6,4.2716694
2638,hqucp,hqucpd,V;PST,7,15.015387
2639,uelew,uelewed,V;PST,8,7.20783
2640,aoorxpuze,aoorxpuzed,V;PST,11,19.913246
2641,ohaxo,ohaxod,V;PST,7,15.393281
2642,gbowvd,gbowvded,V;PST,9,15.441099
2643,fizqde,fizqded,V;PST,8,8.834472
2644,thnp,thnped,V;PST,7,7.918824
2645,wrjoth,wrjothed,V;PST,9,11.465447
2646,hbums,hbumsed,V;PST,8,10.126288
2647,wlant,wlanted,V;PST,8,5.7490144
2648,slave,slaved,V;PST,7,4.934291
2649,stjop,stjoped,V;PST,8,13.792756
2650,traljcaqse,traljcaqsed,V;PST,12,22.747528
2651,epcv,epcved,V;PST,7,5.8154416
2652,bow,bowed,V;PST,6,4.2106347
2653,announre,announred,V;PST,10,8.771668
2654,ckamp,ckamped,V;PST,8,6.4998827
2655,lad,ladped,V;PST,7,10.8295
2656,dare,dared,V;PST,6,4.61763
2657,deby,debied,V;PST,7,9.978917
2658,bqug,bquged,V;PST,7,12.989094
2659,sutxate,sutxated,V;PST,9,9.456652
2660,nmak,nmaked,V;PST,7,12.972999
2661,tcle,tcled,V;PST,6,4.8768277
2662,nippmnepe,nippmneped,V;PST,11,21.409447
2663,iwowease,iwoweased,V;PST,10,16.882118
2664,pafrist,pafristed,V;PST,10,7.2288284
2665,dlab,dlabbed,V;PST,8,5.5150056
2666,seam,seamed,V;PST,7,4.873525
2667,flgod,flgoded,V;PST,8,8.745073
2668,sydtmjsate,sydtmjsated,V;PST,12,17.623583
2669,dye,dyed,V;PST,5,3.8369522
2670,vazqusvh,vazqusvhed,V;PST,11,17.172909
2671,diayor,diayored,V;PST,9,7.5444603
2672,cohn,cohnned,V;PST,8,11.684675
2673,obtect,obtected,V;PST,9,11.882707
2674,ehoxfceqe,ehoxfceqed,V;PST,11,30.40257
2675,cmarbh,cmarbhed,V;PST,9,9.142202
2676,pfrgufde,pfrgufded,V;PST,10,10.791242
2677,equch,equched,V;PST,8,6.5115366
2678,qmcvy,qmcvyd,V;PST,7,29.959507
2679,prevrht,prevrhted,V;PST,10,11.637445
2680,gactxnle,gactxnled,V;PST,10,15.338937
2681,taotle,taotled,V;PST,8,6.5243635
2682,ogtdox,ogtdoxed,V;PST,9,14.85132
2683,eitsmate,eitsmated,V;PST,10,15.29157
2684,proptse,proptsed,V;PST,9,8.717069
2685,rettde,rettded,V;PST,8,6.844872
2686,brigdtyn,brigdtyned,V;PST,11,20.198824
2687,shyck,shycked,V;PST,8,5.95282
2688,padrle,padrled,V;PST,8,11.9796915
2689,implemunt,implemunted,V;PST,12,18.218481
2690,hlmcjw,hlmcjwed,V;PST,9,13.70061
2691,sbrp,sbrped,V;PST,7,10.567257
2692,parnh,parnhed,V;PST,8,6.0540614
2693,choisumn,choisumned,V;PST,11,14.33606
2694,baie,baieed,V;PST,7,9.733365
2695,fvyt,fvytted,V;PST,8,11.8434725
2696,uqoend,uqoended,V;PST,9,13.094309
2697,zfok,zfoked,V;PST,7,7.730942
2698,huej,huejed,V;PST,7,6.985987
2699,twinkee,twinkeed,V;PST,9,11.0718975
2700,rieh,riehed,V;PST,7,5.720553
2701,bwcl,bwcled,V;PST,7,7.758503
2702,mpkot,mpkoted,V;PST,8,11.644702
2703,persotzfy,persotzfied,V;PST,12,18.600409
2704,psyche,psyched,V;PST,8,9.266212
2705,sbun,sbunned,V;PST,8,5.8882504
2706,zaba,zabaed,V;PST,7,6.087643
2707,diitnibqte,diitnibqted,V;PST,12,23.32794
2708,sfrk,sfrked,V;PST,7,7.0927796
2709,cdaf,cdafed,V;PST,7,11.926595
2710,holi,holid,V;PST,6,7.5995054
2711,qocly,qoclyd,V;PST,7,15.235532
2712,fhqtcje,fhqtcjed,V;PST,9,16.719767
2713,myace,myaced,V;PST,7,8.053296
2714,ihssrhct,ihssrhcted,V;PST,11,16.274103
2715,naid,naided,V;PST,7,4.825911
2716,didf,didfd,V;PST,6,8.25262
2717,trib,tribmed,V;PST,8,12.381867
2718,thmubt,thmubted,V;PST,9,11.996308
2719,unmm,unmmd,V;PST,6,10.034186
2720,vauuf,vauufd,V;PST,7,11.770086
2721,zhrn,zhrned,V;PST,7,8.124503
2722,enlcage,enlcaged,V;PST,9,10.883197
2723,rolrdr,rolrdred,V;PST,9,10.386689
2724,ffee,ffeed,V;PST,6,6.4796515
2725,jcymr,jcymred,V;PST,8,10.829243
2726,prni,prnied,V;PST,7,6.9208136
2727,herben,herbened,V;PST,9,7.0343885
2728,enbhuge,enbhuged,V;PST,9,14.883558
2729,mbuxbr,mbuxbred,V;PST,9,19.56406
2730,honk,honked,V;PST,7,4.9545164
2731,kdzel,kdzeled,V;PST,8,11.54348
2732,nrptg,nrptgd,V;PST,7,23.974026
2733,noniqe,noniqed,V;PST,8,9.610982
2734,figuce,figuced,V;PST,8,6.329318
2735,ichpfrst,ichpfrsted,V;PST,11,23.69845
2736,ppo,ppoed,V;PST,6,7.4036736
2737,logt,logted,V;PST,7,5.0391974
2738,qicf,qicf,V;PST,5,10.347198
2739,libe,libed,V;PST,6,5.863796
2740,skjrt,skjrted,V;PST,8,14.411903
2741,tdqdh,tdqdhed,V;PST,8,14.323319
2742,vok,voked,V;PST,6,4.62646
2743,muqt,muqt,V;PST,5,12.386139
2744,scaeh,scaehd,V;PST,7,11.718876
2745,sjd,sjd,V;PST,4,5.7713456
2746,stfjf,stfjfed,V;PST,8,15.344529
2747,dfop,dfopped,V;PST,8,6.3378377
2748,wooe,woot,V;PST,5,11.6762085
2749,qttp,qttpped,V;PST,8,12.691997
2750,opnn,opnned,V;PST,7,7.3049517
2751,ruqsol,ruqsoled,V;PST,9,13.154387
2752,ljojf,ljojfd,V;PST,7,13.96467
2753,undirqtand,undirqtood,V;PST,11,25.064539
2754,sljp,sljpped,V;PST,8,12.347521
2755,gkeep,gkeeped,V;PST,8,12.646929
2756,fmighten,fmightened,V;PST,11,18.541698
2757,pgvk,pgvked,V;PST,7,16.12507
2758,hezkt,hezktd,V;PST,7,15.091555
2759,seey,seeyed,V;PST,7,7.2233377
2760,ybp,ybpped,V;PST,7,7.7776146
2761,ihkr,ihkred,V;PST,7,8.138139
2762,gsoose,gsose,V;PST,6,13.306232
2763,blap,blapped,V;PST,8,5.5800967
2764,rlzfyarhe,rlzfyarhed,V;PST,11,28.847918
2765,masg,masged,V;PST,7,10.476266
2766,vaknt,vaknted,V;PST,8,6.0613184
2767,nqyy,nqyyed,V;PST,7,13.680398
2768,suttound,suttounded,V;PST,11,11.569539
2769,prop,propped,V;PST,8,5.574678
2770,aauy,aauyed,V;PST,7,8.410797
2771,shut,shut,V;PST,5,6.5091114
2772,show,showed,V;PST,7,4.8752275
2773,laugh,laughed,V;PST,8,5.531129
2774,bhrn,bhrned,V;PST,7,7.8437133
2775,suririse,surirised,V;PST,10,9.503341
2776,knjhg,knjhged,V;PST,8,20.96374
2777,slfp,slfpped,V;PST,8,11.675954
2778,ieyxq,ieyxqed,V;PST,8,15.755112
2779,mahtx,mahtxed,V;PST,8,18.422037
2780,trzab,trzabed,V;PST,8,18.705906
2781,gean,geant,V;PST,6,7.422615
2782,sobwwghsen,sobwwghsened,V;PST,13,27.960207
2783,hscn,hscned,V;PST,7,9.061594
2784,hoozpe,hoozped,V;PST,8,12.144915
2785,ffc,ffc,V;PST,4,10.223137
2786,pfat,pfated,V;PST,7,8.182877
2787,awdceys,awdceysed,V;PST,10,20.910992
2788,efcade,efcaded,V;PST,8,5.5813684
2789,rgav,rgaved,V;PST,7,7.282394
2790,dvclm,dvclmed,V;PST,8,19.663313
2791,inbp,inbpped,V;PST,8,20.627544
2792,alyss,alyssed,V;PST,8,10.674305
2793,kpbin,kpban,V;PST,6,11.588989
2794,idooq,idooqed,V;PST,8,13.691513
2795,learl,learled,V;PST,8,6.3999043
2796,banj,banjed,V;PST,7,7.6423926
2797,xokl,xokled,V;PST,7,8.023066
2798,cydzhdte,cydzhdted,V;PST,10,17.04257
2799,blasr,blasred,V;PST,8,6.7311325
2800,ziqwd,ziqwded,V;PST,8,16.26861
2801,ckne,ckned,V;PST,6,6.990412
2802,counk,counked,V;PST,8,7.175308
2803,sgrbuh,sgrbuhed,V;PST,9,9.186573
2804,juice,juiced,V;PST,7,5.1884856
2805,jrush,jrushed,V;PST,8,10.51475
2806,ywua,ywuad,V;PST,6,6.932738
2807,daside,dasided,V;PST,8,5.549324
2808,rabue,rabued,V;PST,7,6.8418646
2809,serdz,serdzd,V;PST,7,14.762331
2810,sfppre,sfppred,V;PST,8,9.910221
2811,iwrure,iwrured,V;PST,8,8.87466
2812,skxakh,skxakhed,V;PST,9,10.410828
2813,fmrt,fmrted,V;PST,7,12.697251
2814,iwrprpengne,iwrprpengned,V;PST,13,23.008303
2815,mmij,mmijed,V;PST,7,16.967093
2816,destrjy,destrjyed,V;PST,10,12.685883
2817,scyelm,scyelmed,V;PST,9,7.766089
2818,goou,gooued,V;PST,7,5.4611
2819,whbcf,whbcfed,V;PST,8,14.5776005
2820,camxpze,camxpzed,V;PST,9,15.492345
2821,ioor,ioored,V;PST,7,5.648176
2822,rhqfg,rhqfgd,V;PST,7,14.631254
2823,aond,aonded,V;PST,7,7.4330006
2824,tusk,tusked,V;PST,7,5.2877097
2825,slmep,slmpt,V;PST,6,15.220936
2826,stxrt,stxrted,V;PST,8,8.456448
2827,fmat,fmated,V;PST,7,10.919851
2828,wilh,wilhed,V;PST,7,4.8961835
2829,tawtto,tawttoed,V;PST,9,12.883045
2830,pkprznd,pkprznded,V;PST,10,15.951981
2831,ifke,ifked,V;PST,6,5.9823923
2832,qhaoe,qhaoed,V;PST,7,13.568499
2833,uhoot,uhot,V;PST,5,8.604303
2834,sool,sooled,V;PST,7,5.033097
2835,mauy,mauyed,V;PST,7,12.665768
2836,dhvign,dhvigned,V;PST,9,17.9055
2837,tlice,tliced,V;PST,7,4.816226
2838,jode,joded,V;PST,6,7.1122603
2839,dcuwf,dcuwfed,V;PST,8,12.6319685
2840,copcwyde,copcwyded,V;PST,10,17.091713
2841,pjhd,pjhded,V;PST,7,8.12344
2842,arrest,arrested,V;PST,9,6.5853925
2843,trtck,trtcked,V;PST,8,6.616508
2844,slyokrwe,slyokrwed,V;PST,10,25.934893
2845,rqzhioe,rqzhioed,V;PST,9,23.12049
2846,bujy,bujied,V;PST,7,7.0733657
2847,nrip,nripped,V;PST,8,5.713202
2848,ceawblr,ceawblred,V;PST,10,12.597574
2849,swallow,swallowed,V;PST,10,7.606239
2850,asgmtubave,asgmtubaved,V;PST,12,22.620329
2851,phipvh,phipvhed,V;PST,9,10.731746
2852,cvwsi,cvwsid,V;PST,7,19.112259
2853,thale,thaled,V;PST,7,5.2415156
2854,rvhrbsent,rvhrbsented,V;PST,12,20.570215
2855,kazn,kazned,V;PST,7,5.4280477
2856,copy,copied,V;PST,7,5.1648126
2857,nrom,nromed,V;PST,7,9.5545435
2858,manaye,manayed,V;PST,8,7.898122
2859,ktysh,ktyshed,V;PST,8,12.968134
2860,ark,arked,V;PST,6,4.7957983
2861,irrizste,irrizsted,V;PST,10,12.51053
2862,littxr,littxred,V;PST,9,13.290779
2863,cpemane,cpemaned,V;PST,9,9.178661
2864,ceptar,ceptared,V;PST,9,6.7895956
2865,axswme,axswmed,V;PST,8,10.234642
2866,gaer,gaered,V;PST,7,6.5695143
2867,kbll,kblled,V;PST,7,17.127045
2868,snezl,snezled,V;PST,8,9.737582
2869,hay,hayed,V;PST,6,4.4714856
2870,duvncr,duvncred,V;PST,9,8.913911
2871,stell,stelled,V;PST,8,6.9402466
2872,zeiqh,zeiqhed,V;PST,8,7.9287605
2873,cblrent,cblrented,V;PST,10,12.827051
2874,scoeswh,scoeswhed,V;PST,10,13.372474
2875,ruasle,ruasled,V;PST,8,5.9719467
2876,fixe,fixed,V;PST,6,7.037928
2877,vcukp,vcukped,V;PST,8,11.759127
2878,eucape,eucaped,V;PST,8,5.8475714
2879,cemoladate,cemoladated,V;PST,12,14.144863
2880,iqhdspt,iqhdspted,V;PST,10,21.885574
2881,bacjng,bacjnged,V;PST,9,11.46445
2882,wduxdr,wduxdred,V;PST,9,18.399525
2883,ruancxe,ruancxed,V;PST,9,13.114291
2884,cjbss,cjbssed,V;PST,8,8.666186
2885,piff,piffed,V;PST,7,5.1513715
2886,advetaime,advetaimed,V;PST,11,10.682167
2887,cznfnzt,cznfnzted,V;PST,10,19.579514
2888,byrz,byrzed,V;PST,7,7.807596
2889,hyrd,hyrded,V;PST,7,5.824969
2890,scuvb,scuvbbed,V;PST,9,9.22581
2891,gxug,gxugged,V;PST,8,8.578982
2892,ccwlaloe,ccwlaloed,V;PST,10,12.743291
2893,suny,sunyd,V;PST,6,11.597729
2894,waoin,waoined,V;PST,8,6.224717
2895,poigs,poigsed,V;PST,8,5.7346272
2896,ofzer,ofzered,V;PST,8,6.877192
2897,atauck,ataucked,V;PST,9,6.8077602
2898,flztter,flzttered,V;PST,10,11.383597
2899,sasqe,sasqed,V;PST,7,5.5959077
2900,boiid,boiided,V;PST,8,5.8311443
2901,sgtxten,sgtxtened,V;PST,10,9.288534
2902,crusch,crusched,V;PST,9,6.4220586
2903,otoct,otocted,V;PST,8,6.7323055
2904,propil,propilled,V;PST,10,11.617755
2905,expzain,expzained,V;PST,10,12.8849945
2906,slbxort,slbxorted,V;PST,10,16.51294
2907,curvb,curvbd,V;PST,7,11.996254
2908,geu,geud,V;PST,5,5.819662
2909,salrae,salraed,V;PST,8,8.68369
2910,folliw,folliwed,V;PST,9,7.5927315
2911,boz,bozed,V;PST,6,5.5713844
2912,caaxge,caaxged,V;PST,8,11.7478285
2913,stbiue,stbiued,V;PST,8,9.747742
2914,dihqpadt,dihqpadted,V;PST,11,21.267336
2915,foybid,foybade,V;PST,8,18.364513
2916,tbagsuort,tbagsuorted,V;PST,12,25.303102
2917,mgsce,mgsced,V;PST,7,18.867525
2918,neil,neiled,V;PST,7,5.8454256
2919,cleax,cleaxed,V;PST,8,6.501291
2920,hypnokioe,hypnokioed,V;PST,11,14.870272
2921,coluide,coluided,V;PST,9,6.374896
2922,spwqo,spwqo,V;PST,6,16.950249
2923,sihsch,sihsched,V;PST,9,8.482427
2924,mxsnryxm,mxsnryxmed,V;PST,11,28.867561
2925,gynexslize,gynexslized,V;PST,12,14.244711
2926,pwope,pwoped,V;PST,7,6.24123
2927,chcse,chcsed,V;PST,7,7.687252
2928,gkxese,gkxesed,V;PST,8,14.350487
2929,mevex,mevexed,V;PST,8,8.353359
2930,slbmy,slbmyd,V;PST,7,13.834648
2931,moowewn,moowewned,V;PST,10,12.430217
2932,hjad,hjaded,V;PST,7,13.035248
2933,syurr,syurred,V;PST,8,10.255542
2934,cafdivate,cafdivated,V;PST,11,10.771129
2935,oqss,oqssed,V;PST,7,9.782355
2936,encouwroe,encouwroed,V;PST,11,21.908257
2937,paocol,paocoled,V;PST,9,7.7039056
2938,voze,vozed,V;PST,6,4.419725
2939,dozg,dozgged,V;PST,8,10.2500515
2940,fasxion,fasxioned,V;PST,10,10.97757
2941,hfol,hfoled,V;PST,7,12.1874275
2942,svxt,svxted,V;PST,7,14.679631
2943,mank,manked,V;PST,7,7.3042393
2944,arrmnle,arrmnled,V;PST,9,14.726079
2945,chbri,chbried,V;PST,8,11.844526
2946,tinzzr,tinzzred,V;PST,9,12.236701
2947,fighk,foughk,V;PST,7,15.261299
2948,aot,aoted,V;PST,6,9.425898
2949,mwuud,mwuuded,V;PST,8,9.591475
2950,nvpe,nvped,V;PST,6,13.541966
2951,chpzu,chpzued,V;PST,8,15.408947
2952,pucker,puckered,V;PST,9,6.288477
2953,tetp,tetped,V;PST,7,5.1221814
2954,rest,rested,V;PST,7,4.881842
2955,rajn,rajned,V;PST,7,7.487922
2956,iaut,iauted,V;PST,7,5.282309
2957,pggger,pgggerred,V;PST,10,11.635427
2958,slope,sloped,V;PST,7,5.3372107
2959,timg,timgd,V;PST,6,7.84906
2960,fmgoh,fmgohed,V;PST,8,15.844808
2961,rdtiee,rdtieed,V;PST,8,13.198191
2962,vtop,vtoped,V;PST,7,13.2260685
2963,reclil,recliled,V;PST,9,6.605485
2964,sqgeuk,sqgeuked,V;PST,9,12.166864
2965,nkhat,nkhated,V;PST,8,7.434988
2966,mangle,mangled,V;PST,8,8.697167
2967,intrusure,intrusured,V;PST,11,12.853244
2968,itun,ituned,V;PST,7,10.291253
2969,lqjp,lqjpt,V;PST,6,17.301336
2970,exmygt,exmygted,V;PST,9,12.030203
2971,wmtl,wmtld,V;PST,6,11.756333
2972,smptgnr,smptgnred,V;PST,10,18.867308
2973,jkaxo,jkaxoed,V;PST,8,12.055199
2974,syretch,syretched,V;PST,10,9.052129
2975,rush,rushed,V;PST,7,4.800821
2976,tiei,tieied,V;PST,7,5.032566
2977,ckavnqt,ckavnqted,V;PST,10,14.379414
2978,advoore,advoored,V;PST,9,8.563589
2979,wofbye,wofbyed,V;PST,8,9.509789
2980,dttnzh,dttnzhed,V;PST,9,13.437742
2981,doom,doomed,V;PST,7,4.9374022
2982,sctape,sctaped,V;PST,8,6.049011
2983,vmugl,vmugled,V;PST,8,13.98416
2984,reauce,reauced,V;PST,8,6.4415245
2985,sqrxqs,sqrxqsed,V;PST,9,22.327316
2986,tcaie,tcaied,V;PST,7,5.6945763
2987,sdqep,sdqpt,V;PST,6,21.779264
2988,einj,einjed,V;PST,7,6.9908915
2989,bbk,bbked,V;PST,6,8.509124
2990,muddde,muddded,V;PST,8,7.4175005
2991,wrip,wripped,V;PST,8,6.4021716
2992,pnjon,pnjoned,V;PST,8,8.792077
2993,snqggle,snqggled,V;PST,9,13.1103325
2994,toasf,toasfed,V;PST,8,5.733801
2995,vfstuje,vfstujed,V;PST,9,10.6939335
2996,rnjt,rnjtted,V;PST,8,21.132456
2997,indect,indected,V;PST,9,6.618141
2998,ckmzbiin,ckmzbiined,V;PST,11,18.237473
2999,guzgs,guzgsed,V;PST,8,7.4493136
3000,lifq,lifqed,V;PST,7,11.958023
3001,mourd,mourded,V;PST,8,6.84614
3002,ibore,ibored,V;PST,7,11.49254
3003,cfgv,cfgved,V;PST,7,13.018761
3004,ingend,ingended,V;PST,9,6.372482
3005,tjpqqe,tjpqqed,V;PST,8,12.756011
3006,suuffve,suuffved,V;PST,9,12.808754
3007,tngyfriwe,tngyfriwed,V;PST,11,14.524617
3008,gjtoue,gjtoued,V;PST,8,12.477238
3009,ssir,ssired,V;PST,7,9.714627
3010,sgump,sgumped,V;PST,8,5.8079305
3011,vkrbrmife,vkrbrmifed,V;PST,11,15.429577
3012,rkscue,rkscued,V;PST,8,15.222158
3013,ovxk,ovxked,V;PST,7,11.27718
3014,sleip,sleipped,V;PST,9,11.075018
3015,vnacp,vnacped,V;PST,8,6.432596
3016,kuajt,kuajted,V;PST,8,7.2441287
3017,rumlhge,rumlhged,V;PST,9,15.05163
3018,bare,bareed,V;PST,7,9.157112
3019,poncbn,poncbned,V;PST,9,13.594125
3020,pagacahte,pagacahted,V;PST,11,18.615017
3021,dank,danked,V;PST,7,5.16904
3022,mcrjw,mcrjwed,V;PST,8,13.106361
3023,svrzge,svrzged,V;PST,8,13.0442915
3024,rkeojve,rkeojved,V;PST,9,12.372414
3025,xivld,xivlded,V;PST,8,9.421385
3026,pfvzph,pfvzphed,V;PST,9,19.592537
3027,wdggke,wdggked,V;PST,8,20.957134
3028,eyne,eyned,V;PST,6,6.1191206
3029,vanish,vanished,V;PST,9,6.3951178
3030,yculs,yculsed,V;PST,8,8.610162
3031,majyh,majyhed,V;PST,8,12.326196
3032,trrnmjfrm,trrnmjfrmed,V;PST,12,31.465275
3033,whohth,whohthed,V;PST,9,9.498124
3034,hebn,hebned,V;PST,7,5.393676
3035,dack,dacked,V;PST,7,4.843442
3036,sthyte,sthyted,V;PST,8,9.332381
3037,bagl,bagled,V;PST,7,5.4238224
3038,dlrm,dlrmed,V;PST,7,11.78294
3039,oebk,oebked,V;PST,7,9.058086
3040,tower,towered,V;PST,8,5.673195
3041,ritjfct,ritjfcted,V;PST,10,16.049572
3042,djvote,djvoted,V;PST,8,16.17716
3043,ejzaevt,ejzaevted,V;PST,10,18.219292
3044,giigle,giigled,V;PST,8,7.1503034
3045,szlgoh,szlgohed,V;PST,9,10.687195
3046,bozb,bozbed,V;PST,7,5.409643
3047,intsiaje,intsiajed,V;PST,10,17.192068
3048,flnp,flnpped,V;PST,8,13.011628
3049,ewap,ewapped,V;PST,8,8.998268
3050,yralk,yralked,V;PST,8,10.389132
3051,prsh,prshed,V;PST,7,5.1492643
3052,prhty,prhtied,V;PST,8,7.006125
3053,sliea,slieaed,V;PST,8,7.5792437
3054,bmoy,bmoied,V;PST,7,10.355395
3055,bqkfce,bqkfced,V;PST,8,22.318743
3056,secxae,secxaed,V;PST,8,10.665786
3057,rqtion,rqtioned,V;PST,9,14.815461
3058,moo,mooed,V;PST,6,4.94484
3059,fjmble,fjmbled,V;PST,8,8.817813
3060,impkcoe,impkcoed,V;PST,9,15.218418
3061,sguiggne,sguiggned,V;PST,10,11.505609
3062,fmush,fmushed,V;PST,8,6.0399485
3063,ivkey,ivkeyed,V;PST,8,10.808598
3064,exqpcss,exqpcssed,V;PST,10,14.757718
3065,jmck,jmcked,V;PST,7,11.286786
3066,sipbl,sipbled,V;PST,8,5.988371
3067,cxnk,cxnked,V;PST,7,9.892942
3068,last,lasted,V;PST,7,4.8082795
3069,shrivrl,shrivrled,V;PST,10,9.836422
3070,dolgload,dolgloaded,V;PST,11,13.298972
3071,twrrwfy,twrrwfied,V;PST,10,14.412469
3072,sqvvih,sqvvihed,V;PST,9,20.711609
3073,bbuxr,bbuxr,V;PST,6,11.3524
3074,wot,wotted,V;PST,7,4.89423
3075,bpzdage,bpzdaged,V;PST,9,10.142861
3076,mjpozn,mjpozned,V;PST,9,25.413961
3077,suttrkct,suttrkcted,V;PST,11,12.7385645
3078,scack,scacked,V;PST,8,5.5370913
3079,uravk,uravked,V;PST,8,7.048398
3080,tug,tugged,V;PST,7,4.8380413
3081,bccppend,bccppended,V;PST,11,11.627771
3082,gavixe,gavixed,V;PST,8,9.285584
3083,bundy,bundied,V;PST,8,6.3325987
3084,aii,aiied,V;PST,6,4.257553
3085,ctile,ctileed,V;PST,8,13.929861
3086,hitkh,hitkhed,V;PST,8,7.9268208
3087,microomeae,microomeaed,V;PST,12,18.142094
3088,pbqmgjre,pbqmgjred,V;PST,10,20.159578
3089,lend,lent,V;PST,5,10.9388485
3090,qhnfk,qhnfked,V;PST,8,19.128847
3091,pobnne,pobnned,V;PST,8,15.129111
3092,sukervise,sukervised,V;PST,11,10.410235
3093,dissudke,dissudked,V;PST,10,13.429175
3094,frosn,frosned,V;PST,8,9.461469
3095,emrgge,emrgged,V;PST,8,11.282896
3096,clyjm,clyjmed,V;PST,8,11.739486
3097,twfebten,twfebtened,V;PST,11,10.925525
3098,ilyxskmate,ilyxskmated,V;PST,12,26.304323
3099,hlaip,hlaiped,V;PST,8,5.8303485
3100,shcvmr,shcvmred,V;PST,9,16.424753
3101,eiash,eiashed,V;PST,8,6.8933606
3102,wmxnb,wmxnbd,V;PST,7,16.36275
3103,rdlerse,rdlersed,V;PST,9,12.429565
3104,bose,bosed,V;PST,6,4.578115
